Date,True Price,Predicted Price
2023-09-18 15:00:00,13.42000015701467,13.679856
2023-09-19 15:00:00,13.310000195162926,13.6454115
2023-09-20 15:00:00,13.299999762108728,13.603059
2023-09-21 15:00:00,13.29000012934527,13.557583
2023-09-22 15:00:00,13.259999630473414,13.512206
2023-09-25 15:00:00,13.389999658142814,13.468214
2023-09-26 15:00:00,13.140000035858213,13.4330225
2023-09-27 15:00:00,13.070000205641783,13.394962
2023-09-28 15:00:00,13.050000139824126,13.354269
2023-10-09 15:00:00,13.079999838405241,13.313005
2023-10-10 15:00:00,12.889999613282871,13.274746
2023-10-11 15:00:00,12.819999783066441,13.232565
2023-10-12 15:00:00,12.770000018667668,13.187272
2023-10-13 15:00:00,12.839999848884098,13.140222
2023-10-16 15:00:00,12.590000226599496,13.09746
2023-10-17 15:00:00,12.209999776354755,13.049431
2023-10-18 15:00:00,11.98000021988781,12.985004
2023-10-19 15:00:00,11.709999731494811,12.903947
2023-10-20 15:00:00,11.460000109210208,12.805398
2023-10-23 15:00:00,11.659999967096038,12.690919
2023-10-24 15:00:00,11.619999835460725,12.580955
2023-10-25 15:00:00,11.659999967096038,12.478622
2023-10-26 15:00:00,11.700000098731351,12.388987
2023-10-27 15:00:00,11.570000071061951,12.31427
2023-10-30 15:00:00,11.630000268514923,12.24802
2023-10-31 15:00:00,11.599999769643068,12.193175
2023-11-01 15:00:00,11.330000081540808,12.147176
2023-11-02 15:00:00,11.339999714304268,12.098323
2023-11-03 15:00:00,11.220000119689065,12.050532
2023-11-06 15:00:00,11.269999884087838,12.000958
2023-11-07 15:00:00,11.969999786833611,11.954967
2023-11-08 15:00:00,11.929999655198298,11.941841
2023-11-09 15:00:00,12.130000313374866,11.948991
2023-11-10 15:00:00,11.960000154070153,11.977024
2023-11-13 15:00:00,11.890000323853723,12.009683
2023-11-14 15:00:00,11.72000016454901,12.040252
2023-11-15 15:00:00,11.78000036200198,12.060367
2023-11-16 15:00:00,11.890000323853723,12.074718
2023-11-17 15:00:00,11.799999627528898,12.088838
2023-11-20 15:00:00,11.619999835460725,12.098507
2023-11-21 15:00:00,11.570000071061951,12.097703
2023-11-22 15:00:00,11.920000022434838,12.088241
2023-11-23 15:00:00,11.839999759164211,12.087854
2023-11-24 15:00:00,12.169999644719441,12.090243
2023-11-27 15:00:00,12.119999880320668,12.107916
2023-11-28 15:00:00,11.799999627528898,12.132402
2023-11-29 15:00:00,11.749999863130125,12.147052
2023-11-30 15:00:00,11.460000109210208,12.152316
2023-12-01 15:00:00,11.440000043392551,12.1392145
2023-12-04 15:00:00,11.399999911757238,12.114235
2023-12-05 15:00:00,11.179999988053751,12.081455
2023-12-06 15:00:00,10.789999905045551,12.036955
2023-12-07 15:00:00,10.850000102498521,11.972096
2023-12-08 15:00:00,10.899999866897295,11.900469
2023-12-11 15:00:00,10.779999872136724,11.830697
2023-12-12 15:00:00,10.630000178795035,11.761709
2023-12-13 15:00:00,11.009999828749038,11.691511
2023-12-14 15:00:00,10.639999811558495,11.639716
2023-12-15 15:00:00,10.500000151125635,11.5879755
2023-12-18 15:00:00,10.639999811558495,11.533837
2023-12-19 15:00:00,10.53999988261558,11.486487
2023-12-20 15:00:00,10.380000156365064,11.442082
2023-12-21 15:00:00,10.260000161604491,11.39584
2023-12-22 15:00:00,10.419999887855008,11.346269
2023-12-25 15:00:00,10.380000156365064,11.303592
2023-12-26 15:00:00,10.299999893094437,11.266183
2023-12-27 15:00:00,10.169999865425037,11.231258
2023-12-28 15:00:00,10.169999865425037,11.194791
2023-12-29 15:00:00,10.519999816797924,11.159326
,10.460000019490321,11.140104
,10.150000199752748,11.1300335
,10.130000133935091,11.114364
,9.929999875903894,11.095
,9.990000073356864,11.066286
,9.81999991405215,11.035565
,9.88000011150512,10.998768
,9.740000050926891,10.9627495
,9.760000116744548,10.923998
,9.699999919291578,10.886701
,9.709999952200407,10.85023
,9.609999623112124,10.816887
,9.340000335155231,10.783644
,9.399999732317465,10.742026
,9.409999765226294,10.699777
,9.050000181089947,10.659952
,9.180000208759347,10.610375
,9.409999765226294,10.5626
,9.959999974630378,10.527547
,10.199999964151521,10.523846
,10.060000303718661,10.549651
,9.789999815325665,10.5873575
,9.600000390494033,10.619563
,9.43999946380741,10.638318
,9.489999628351551,10.640686
,9.180000208759347,10.634226
,9.510000094314577,10.610788
,9.520000527368774,10.590901
,10.060000303718661,10.575092
,9.839999979869807,10.583913
,9.899999777177408,10.599655
,10.20999999706035,10.621237
,10.14999979960738,10.656766
,10.199999964151521,10.696556
,9.979999640302667,10.738517
,10.060000303718661,10.770636
,9.930000276049261,10.797474
,10.039999837755637,10.814201
,9.890000144413948,10.827848
,9.430000231189318,10.833047
,9.479999595442724,10.814999
,9.329999902101035,10.785225
,9.209999907340464,10.744058
,9.180000208759347,10.693899
,9.459999929770435,10.640209
,10.000000106265691,10.598506
,9.689999486237381,10.587854
,9.709999952200407,10.586013
,9.470000362824631,10.5906315
,9.43999946380741,10.589326
,9.329999902101035,10.582771
,9.359999600682151,10.568756
,9.399999732317465,10.551947
,9.260000071884605,10.535963
,9.340000335155231,10.5162735
,9.459999929770435,10.498567
,9.209999907340464,10.487771
,9.23999960592158,10.472571
,9.000000016545805,10.456628
,8.97999955058278,10.431885
,8.499999971685861,10.402277
,8.18999975180292,10.353141
,7.999999926825919,10.283001
,7.98999989391709,10.196771
,7.579999945163918,10.10562
,7.440000084658374,10.002157
,7.099999966121631,9.892639
,7.13999989768426,9.773842
,7.0700002675405145,9.658477
,7.099999966121631,9.550241
,6.8800000424181444,9.454719
,6.699999850204602,9.365325
,6.690000017368458,9.278862
,6.57000022268057,9.199154
,6.5399999238814015,9.124286
,6.550000156862914,9.056067
,6.8699998094366315,8.996623
,7.559999879346261,8.957805
,7.409999785859204,8.958967
,7.459999950403346,8.979746
,7.5199999477836315,9.012898
,7.199999895064546,9.053058
,7.3000002241528295,9.082898
,7.559999879346261,9.107432
,7.420000018840717,9.136176
,7.459999950403346,9.160819
,7.72999983857829,9.182892
,8.18000011903946,9.211719
,9.000000016545805,9.2594385
,9.179999808613978,9.346194
,9.189999841522807,9.45913
,9.400000132462834,9.581987
,9.55999985871335,9.710782
,8.989999983636977,9.840904
,8.869999988876405,9.942357
,8.520000037503518,10.014645
,8.57999983481112,10.050695
,8.270000015073547,10.064162
,8.24999994925589,10.0514765
,8.089999822860005,10.023077
,8.359999911107634,9.981173
,8.109999888677661,9.94406
,8.019999992643575,9.903497
,8.170000086130631,9.86034
,8.009999959734747,9.823848
,7.889999964974176,9.787979
,7.710000172906002,9.750357
,7.940000129518317,9.707215
,7.649999975453032,9.67169
,7.529999980692461,9.6325245
,7.469999983312174,9.589186
,7.209999927973374,9.543625
,7.190000062228402,9.490017
,7.0299999358325165,9.434057
,7.109999999030459,9.374397
,7.099999966121631,9.319255
,7.000000037178716,9.270212
,6.9300000068896015,9.224616
,7.2899999911713165,9.18152
,7.130000064848116,9.155596
,7.1599999635019165,9.13629
,6.940000039798431,9.123359
,6.8800000424181444,9.107014
,6.6699999515508015,9.087129
,6.710000083186115,9.058531
,6.650000085805829,9.027685
,6.81000001212903,8.995325
,6.950000072707259,8.969988
,6.830000077946687,8.955822
,6.919999973980773,8.945382
,7.120000031939288,8.941052
,7.140000097756944,8.947767
,7.060000034559002,8.961588
,6.979999971361059,8.975974
,6.849999943691659,8.986668
,6.650000085805829,8.989462
,6.7000000502772865,8.979834
,6.839999910782831,8.964812
,6.690000017368458,8.952533
,6.7500000147487444,8.937702
,7.089999933212803,8.924548
,6.8999999081631165,8.925467
,6.81000001212903,8.928484
,6.779999913402545,8.929375
,6.8800000424181444,8.927532
,6.789999946311373,8.927519
,6.919999973980773,8.925444
,7.180000029319574,8.926882
,6.8800000424181444,8.939742
,6.830000077946687,8.948305
,6.779999913402545,8.951736
,6.909999941071945,8.949708
,6.7999999792202015,8.949001
,6.7999999792202015,8.945349
,6.6699999515508015,8.940194
,6.54999995679023,8.929814
,6.4700000936649715,8.912575
,6.410000096284685,8.889321
,6.530000091045257,8.861761
,6.3099999672690865,8.837704
,6.220000071235,8.809772
,6.239999936979972,8.778141
,6.760000047657573,8.74694
,6.41999992912083,8.73649
,6.520000058136429,8.727872
,6.460000060756143,8.724459
,6.590000088425543,8.722074
,6.4700000936649715,8.7248955
,6.369999964649372,8.726422
,6.299999934360258,8.723404
,6.3099999672690865,8.715124
,6.3099999672690865,8.704406
,6.320000000177915,8.692935
,6.489999959409944,8.682214
,6.770000080566401,8.67875
,6.890000075326973,8.69003
,8.040000058461231,8.714129
,8.83999989014992,8.785468
,9.719999985109235,8.910714
,10.380000156365064,9.094112
,9.339999935009864,9.327005
,9.120000011306377,9.53831
,9.09999994548872,9.713424
,9.339999935009864,9.852747
,9.199999874431635,9.969716
,10.000000106265691,10.060814
,9.209999907340464,10.16104
,9.370000033736348,10.232077
,9.189999841522807,10.28706
,9.240000006066948,10.3217745
,9.329999902101035,10.343888
,9.120000011306377,10.360525
,9.140000077124034,10.365226
,9.390000099554005,10.363218
,9.130000044215205,10.366783
,9.219999940249291,10.364103
